#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          5E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               22.7 C
#  Switchcard temperature:              23.6 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
1.80000E+02	1.79998E+02	9.50000E+01	4.72092E+03	5.12143E+00	-2.14528E+04	4.81057E+00	1.48377E+02	6.57575E-08
1.80000E+02	1.79999E+02	9.60000E+01	3.62784E+03	7.38082E+00	-2.63469E+04	5.78529E+00	1.20815E+02	6.68346E-08
1.80000E+02	1.79998E+02	9.70000E+01	4.74259E+03	4.15308E+00	-2.14937E+04	2.25832E+00	1.48095E+02	6.56393E-08
1.80000E+02	1.79999E+02	9.80000E+01	4.83230E+03	4.60810E+00	-2.15129E+04	4.14902E+00	1.47962E+02	7.02489E-08
1.80000E+02	1.79999E+02	9.90000E+01	5.23623E+03	4.58834E+00	-2.16611E+04	4.05729E+00	1.46950E+02	7.29504E-08
1.80000E+02	1.79999E+02	1.00000E+02	4.81253E+03	3.77798E+00	-2.19918E+04	2.92205E+00	1.44741E+02	6.89239E-08
1.80000E+02	1.79999E+02	1.01000E+02	4.86704E+03	3.71035E+00	-2.20526E+04	2.07210E+00	1.44341E+02	7.12683E-08
1.80000E+02	1.79999E+02	1.02000E+02	4.89243E+03	1.33340E+00	-2.21193E+04	4.05394E+00	1.43906E+02	7.10960E-08
1.80000E+02	1.79999E+02	1.03000E+02	4.72745E+03	2.87143E+00	-2.23226E+04	6.65835E+00	1.42595E+02	7.22079E-08
1.80000E+02	1.79999E+02	1.04000E+02	4.88243E+03	4.17862E+00	-2.18976E+04	3.08998E+00	1.45363E+02	7.31444E-08
1.80000E+02	1.79999E+02	1.05000E+02	4.83914E+03	6.15950E+00	-2.14193E+04	3.85279E+00	1.48609E+02	7.19733E-08
1.80000E+02	1.79999E+02	1.06000E+02	4.75901E+03	5.40744E+00	-2.13518E+04	1.31697E+00	1.49078E+02	7.04646E-08
1.80000E+02	1.79998E+02	1.07000E+02	3.54515E+03	3.55210E+00	-2.63786E+04	6.64789E+00	1.20670E+02	6.97574E-08
1.80000E+02	1.79999E+02	1.08000E+02	3.71221E+03	3.22936E+00	-2.61812E+04	4.93372E+00	1.21580E+02	7.17747E-08
1.80000E+02	1.79998E+02	1.09000E+02	4.86717E+03	1.83278E+00	-2.12251E+04	5.20254E+00	1.49969E+02	7.15493E-08
1.80000E+02	1.79998E+02	1.10000E+02	4.90359E+03	2.45249E+00	-2.13550E+04	2.57791E+00	1.49056E+02	6.91788E-08
1.80000E+02	1.79998E+02	1.11000E+02	4.85448E+03	2.11630E+00	-2.17298E+04	4.50004E+00	1.46486E+02	6.96819E-08
1.80000E+02	1.79998E+02	1.12000E+02	4.82904E+03	4.87999E+00	-2.20935E+04	5.19446E+00	1.44074E+02	7.10093E-08
1.80000E+02	1.79998E+02	1.13000E+02	4.78169E+03	3.80762E+00	-2.25896E+04	3.60300E+00	1.40910E+02	7.04391E-08
1.80000E+02	1.79998E+02	1.14000E+02	4.90626E+03	4.59786E+00	-2.21402E+04	2.34128E+00	1.43770E+02	6.91100E-08
1.80000E+02	1.79998E+02	1.15000E+02	4.86473E+03	2.17898E+00	-2.17781E+04	3.92143E+00	1.46160E+02	6.81431E-08
1.80000E+02	1.79999E+02	1.16000E+02	4.81934E+03	4.39098E+00	-2.15913E+04	6.65703E+00	1.47425E+02	6.43100E-08
1.80000E+02	1.79998E+02	1.17000E+02	4.79404E+03	4.48958E+00	-2.17187E+04	3.04526E+00	1.46560E+02	6.50577E-08
1.80000E+02	1.79998E+02	1.18000E+02	3.65756E+03	4.62306E+00	-2.57943E+04	7.60037E+00	1.23403E+02	6.21377E-08
1.80000E+02	1.79998E+02	1.19000E+02	4.09404E+03	7.38746E+00	-2.46521E+04	9.96823E+00	1.29121E+02	6.54374E-08
1.80000E+02	1.79998E+02	1.20000E+02	4.98684E+03	3.85916E+00	-2.10571E+04	2.33015E+00	1.51165E+02	6.39646E-08
1.80000E+02	1.79998E+02	1.21000E+02	5.01324E+03	4.29750E+00	-2.16210E+04	3.03908E+00	1.47223E+02	6.30988E-08
1.80000E+02	1.79998E+02	1.22000E+02	5.02439E+03	5.59084E+00	-2.12720E+04	5.09250E+00	1.49638E+02	6.31646E-08
1.80000E+02	1.79998E+02	1.23000E+02	4.81140E+03	7.01295E+00	-2.20053E+04	5.07953E+00	1.44651E+02	6.43830E-08
1.80000E+02	1.79998E+02	1.24000E+02	5.00477E+03	2.68614E+00	-2.15970E+04	2.27737E+00	1.47386E+02	6.61735E-08
1.80000E+02	1.79998E+02	1.25000E+02	4.91440E+03	6.43051E+00	-2.19146E+04	5.63013E+00	1.45250E+02	6.56082E-08
1.80000E+02	1.79998E+02	1.26000E+02	3.96740E+03	5.47283E+00	-2.49315E+04	6.21501E+00	1.27674E+02	6.67337E-08
1.80000E+02	1.79997E+02	1.27000E+02	4.20741E+03	7.90559E+00	-2.46607E+04	3.43953E+00	1.29076E+02	6.70315E-08
1.80000E+02	1.79998E+02	1.28000E+02	4.85535E+03	4.92140E+00	-2.19797E+04	4.28458E+00	1.44820E+02	6.60568E-08
1.80000E+02	1.79998E+02	1.29000E+02	4.90124E+03	3.77398E+00	-2.20190E+04	4.16769E+00	1.44561E+02	7.02101E-08
1.80000E+02	1.79998E+02	1.30000E+02	5.06751E+03	3.87909E+00	-2.17119E+04	2.24375E+00	1.46606E+02	7.13596E-08
1.80000E+02	1.79999E+02	1.31000E+02	4.15612E+03	5.18953E+00	-2.47752E+04	5.88163E+00	1.28479E+02	7.21902E-08
1.80000E+02	1.79998E+02	1.32000E+02	3.81424E+03	3.04692E+00	-2.63911E+04	5.70172E+00	1.20613E+02	6.94406E-08
1.80000E+02	1.79998E+02	1.33000E+02	3.88300E+03	5.05816E+00	-2.66441E+04	3.24062E+00	1.19467E+02	7.37737E-08
1.80000E+02	1.79998E+02	1.34000E+02	3.07031E+03	7.01739E+00	-3.05385E+04	7.93398E+00	1.04232E+02	7.36639E-08
1.80000E+02	1.79999E+02	1.35000E+02	3.46909E+03	5.23713E+00	-2.84325E+04	5.07677E+00	1.11953E+02	6.86202E-08
1.80000E+02	1.79998E+02	1.36000E+02	2.58397E+03	7.44624E+00	-3.30087E+04	1.10706E+01	9.64321E+01	6.81557E-08
1.80000E+02	1.79998E+02	1.37000E+02	2.60281E+03	9.61395E+00	-3.29445E+04	8.50473E+00	9.66199E+01	7.19924E-08
1.80000E+02	1.79999E+02	1.38000E+02	2.56495E+03	7.32671E+00	-3.35092E+04	5.67112E+00	9.49918E+01	6.96150E-08
1.80000E+02	1.79999E+02	1.39000E+02	2.79772E+03	8.06247E+00	-3.08897E+04	6.33391E+00	1.03047E+02	6.94851E-08
1.80000E+02	1.79998E+02	1.40000E+02	3.21061E+03	6.08290E+00	-2.82759E+04	4.35550E+00	1.12573E+02	6.56094E-08
1.80000E+02	1.79998E+02	1.41000E+02	4.22254E+03	4.66136E+00	-2.43297E+04	4.49782E+00	1.30832E+02	6.85667E-08
1.80000E+02	1.79998E+02	1.42000E+02	6.17450E+03	4.61555E+00	-1.92508E+04	1.71977E+00	1.65349E+02	7.27467E-08
1.80000E+02	1.79998E+02	1.43000E+02	8.88236E+03	1.34466E+00	-1.45418E+04	1.34224E+00	2.18893E+02	7.46813E-08
1.80000E+02	1.79999E+02	1.44000E+02	9.28718E+03	9.66279E-01	-1.31009E+04	1.65602E+00	2.42967E+02	6.10021E-08
1.90000E+02	1.89987E+02	1.00000E+00	3.05466E+03	8.18934E+00	-2.97693E+04	4.34576E+00	1.06926E+02	8.08002E-08
1.90000E+02	1.89987E+02	2.00000E+00	3.17265E+03	1.02900E+01	-2.94007E+04	6.90883E+00	1.08266E+02	7.39301E-08
1.90000E+02	1.89987E+02	3.00000E+00	3.37384E+03	3.98420E+00	-2.74098E+04	6.96316E+00	1.16130E+02	7.91540E-08
1.90000E+02	1.89987E+02	4.00000E+00	4.44065E+03	3.24266E+00	-2.28917E+04	5.63560E+00	1.39050E+02	7.28934E-08
1.90000E+02	1.89987E+02	5.00000E+00	4.24839E+03	3.52881E+00	-2.40739E+04	6.51018E+00	1.32222E+02	7.32303E-08
1.90000E+02	1.89987E+02	6.00000E+00	4.26056E+03	7.98504E+00	-2.40339E+04	5.48868E+00	1.32442E+02	8.05349E-08
1.90000E+02	1.89987E+02	7.00000E+00	3.33453E+03	8.00256E+00	-2.78768E+04	3.87691E+00	1.14184E+02	7.47034E-08
1.90000E+02	1.89987E+02	8.00000E+00	3.36517E+03	6.56359E+00	-2.71697E+04	7.36978E+00	1.17156E+02	7.42728E-08
1.90000E+02	1.89987E+02	9.00000E+00	4.23428E+03	7.00664E+00	-2.32699E+04	7.78794E+00	1.36790E+02	7.76721E-08
1.90000E+02	1.89987E+02	1.00000E+01	4.40782E+03	6.39326E+00	-2.32086E+04	3.56281E+00	1.37152E+02	7.95402E-08
1.90000E+02	1.89987E+02	1.10000E+01	4.57408E+03	5.12556E+00	-2.29256E+04	5.06699E+00	1.38844E+02	8.15992E-08
1.90000E+02	1.89987E+02	1.20000E+01	4.43796E+03	5.14888E+00	-2.29459E+04	2.29556E+00	1.38722E+02	7.91737E-08
1.90000E+02	1.89987E+02	1.30000E+01	4.34866E+03	3.20982E+00	-2.32224E+04	5.21843E+00	1.37070E+02	7.98960E-08
1.90000E+02	1.89987E+02	1.40000E+01	4.27053E+03	3.91354E+00	-2.31893E+04	6.71970E+00	1.37266E+02	7.87124E-08
1.90000E+02	1.89987E+02	1.50000E+01	3.39500E+03	2.92567E+00	-2.72233E+04	1.12377E+01	1.16926E+02	7.53505E-08
1.90000E+02	1.89987E+02	1.60000E+01	3.34485E+03	6.40119E+00	-2.71351E+04	6.49357E+00	1.17305E+02	7.53603E-08
1.90000E+02	1.89987E+02	1.70000E+01	4.31878E+03	3.80382E+00	-2.26875E+04	1.60549E+00	1.40302E+02	7.07228E-08
1.90000E+02	1.89987E+02	1.80000E+01	4.14473E+03	4.94998E+00	-2.36581E+04	3.48046E+00	1.34546E+02	7.35134E-08
1.90000E+02	1.89987E+02	1.90000E+01	4.32826E+03	4.17680E+00	-2.31913E+04	5.40015E+00	1.37254E+02	7.38531E-08
1.90000E+02	1.89987E+02	2.00000E+01	4.55446E+03	5.71783E+00	-2.26746E+04	4.13599E+00	1.40381E+02	7.27575E-08
1.90000E+02	1.89987E+02	2.10000E+01	4.61914E+03	2.33589E+00	-2.41476E+04	2.73306E+00	1.31818E+02	7.20841E-08
1.90000E+02	1.89986E+02	2.20000E+01	4.45725E+03	2.72947E+00	-2.30406E+04	4.71788E+00	1.38151E+02	7.22555E-08
1.90000E+02	1.89987E+02	2.30000E+01	4.43967E+03	3.92119E+00	-2.28673E+04	4.32694E+00	1.39199E+02	7.11568E-08
1.90000E+02	1.89987E+02	2.40000E+01	4.34686E+03	3.92180E+00	-2.28010E+04	3.39234E+00	1.39603E+02	7.23342E-08
1.90000E+02	1.89987E+02	2.50000E+01	4.35334E+03	3.46833E+00	-2.25954E+04	5.87980E+00	1.40874E+02	7.06759E-08
1.90000E+02	1.89987E+02	2.60000E+01	3.11839E+03	4.14071E+00	-2.82717E+04	4.22800E+00	1.12590E+02	7.11369E-08
1.90000E+02	1.89987E+02	2.70000E+01	3.34393E+03	5.12843E+00	-2.72387E+04	8.81354E+00	1.16859E+02	7.05415E-08
1.90000E+02	1.89986E+02	2.80000E+01	4.32911E+03	5.01663E+00	-2.29305E+04	3.69941E+00	1.38815E+02	7.17049E-08
1.90000E+02	1.89986E+02	2.90000E+01	4.25130E+03	6.01406E+00	-2.30024E+04	4.52946E+00	1.38381E+02	7.24560E-08
1.90000E+02	1.89986E+02	3.00000E+01	4.33835E+03	3.51517E+00	-2.28928E+04	1.65481E+00	1.39044E+02	7.05748E-08
1.90000E+02	1.89987E+02	3.10000E+01	4.30811E+03	2.70893E+00	-2.36241E+04	5.84719E+00	1.34739E+02	7.01113E-08
1.90000E+02	1.89987E+02	3.20000E+01	4.60113E+03	3.72798E+00	-2.25229E+04	3.34700E+00	1.41327E+02	7.13209E-08
1.90000E+02	1.89986E+02	3.30000E+01	4.50802E+03	1.14479E+00	-2.29684E+04	3.63065E+00	1.38586E+02	7.21363E-08
1.90000E+02	1.89986E+02	3.40000E+01	4.50341E+03	2.10154E+00	-2.27711E+04	7.55434E+00	1.39787E+02	7.23665E-08
1.90000E+02	1.89986E+02	3.50000E+01	4.39488E+03	1.04013E+00	-2.28799E+04	5.26802E+00	1.39122E+02	7.25053E-08
1.90000E+02	1.89986E+02	3.60000E+01	4.22401E+03	3.08000E+00	-2.31955E+04	3.07766E+00	1.37229E+02	7.28917E-08
1.90000E+02	1.89986E+02	3.70000E+01	4.47053E+03	3.94795E+00	-2.21919E+04	3.10316E+00	1.43435E+02	7.24370E-08
1.90000E+02	1.89986E+02	3.80000E+01	3.26017E+03	5.25366E+00	-2.78678E+04	5.41221E+00	1.14221E+02	7.18225E-08
1.90000E+02	1.89986E+02	3.90000E+01	4.33129E+03	4.59635E+00	-2.25342E+04	5.86140E+00	1.41256E+02	7.15057E-08
1.90000E+02	1.89986E+02	4.00000E+01	4.48920E+03	2.97054E+00	-2.23055E+04	4.95201E+00	1.42704E+02	7.35635E-08
1.90000E+02	1.89987E+02	4.10000E+01	4.31580E+03	2.75784E+00	-2.32269E+04	4.02462E+00	1.37044E+02	7.24072E-08
1.90000E+02	1.89986E+02	4.20000E+01	4.43192E+03	3.56022E+00	-2.28189E+04	3.97563E+00	1.39494E+02	7.09413E-08
1.90000E+02	1.89986E+02	4.30000E+01	4.59756E+03	5.79512E+00	-2.24903E+04	7.69166E+00	1.41532E+02	7.05705E-08
1.90000E+02	1.89986E+02	4.40000E+01	4.33807E+03	3.03421E+00	-2.41102E+04	5.70754E+00	1.32023E+02	6.98714E-08
1.90000E+02	1.89986E+02	4.50000E+01	4.44763E+03	2.91862E+00	-2.35496E+04	3.74860E+00	1.35166E+02	6.84756E-08
1.90000E+02	1.89986E+02	4.60000E+01	4.57627E+03	4.80322E+00	-2.26618E+04	6.11379E+00	1.40461E+02	6.87926E-08
1.90000E+02	1.89986E+02	4.70000E+01	4.46513E+03	2.98934E+00	-2.25172E+04	4.01467E+00	1.41363E+02	6.82831E-08
1.90000E+02	1.89987E+02	4.80000E+01	4.47083E+03	4.94087E+00	-2.22844E+04	5.83829E+00	1.42840E+02	6.78004E-08
1.90000E+02	1.89986E+02	4.90000E+01	4.48992E+03	4.89146E+00	-2.19452E+04	3.09490E+00	1.45047E+02	6.55230E-08
1.90000E+02	1.89986E+02	5.00000E+01	3.77043E+03	6.45111E+00	-2.55830E+04	7.42660E+00	1.24423E+02	6.73775E-08
1.90000E+02	1.89986E+02	5.10000E+01	4.52289E+03	5.59138E+00	-2.28795E+04	4.11874E+00	1.39124E+02	6.78873E-08
1.90000E+02	1.89986E+02	5.20000E+01	4.55790E+03	2.62900E+00	-2.19169E+04	5.17030E+00	1.45235E+02	6.00928E-08
1.90000E+02	1.89986E+02	5.30000E+01	4.48962E+03	5.52417E+00	-2.26219E+04	3.24617E+00	1.40709E+02	6.96041E-08
1.90000E+02	1.89987E+02	5.40000E+01	4.55481E+03	5.64979E+00	-2.29932E+04	6.23134E+00	1.38436E+02	6.75016E-08
1.90000E+02	1.89986E+02	5.50000E+01	4.68926E+03	4.47109E+00	-2.24806E+04	3.64494E+00	1.41593E+02	6.92563E-08
1.90000E+02	1.89986E+02	5.60000E+01	4.75053E+03	4.46433E+00	-2.23370E+04	4.18167E+00	1.42504E+02	6.78296E-08
1.90000E+02	1.89986E+02	5.70000E+01	4.36983E+03	4.30903E+00	-2.33484E+04	4.95798E+00	1.36330E+02	6.89491E-08
1.90000E+02	1.89986E+02	5.80000E+01	4.60349E+03	3.15258E+00	-2.22422E+04	5.78086E+00	1.43111E+02	6.83468E-08
1.90000E+02	1.89986E+02	5.90000E+01	4.54053E+03	3.85542E+00	-2.21505E+04	2.95932E+00	1.43703E+02	6.74241E-08
1.90000E+02	1.89986E+02	6.00000E+01	4.56307E+03	4.84623E+00	-2.18558E+04	3.55831E+00	1.45641E+02	6.63187E-08
1.90000E+02	1.89986E+02	6.10000E+01	3.71370E+03	5.81594E+00	-2.55989E+04	2.03725E+00	1.24345E+02	6.48572E-08
1.90000E+02	1.89986E+02	6.20000E+01	4.26286E+03	3.28970E+00	-2.26380E+04	2.84788E+00	1.40608E+02	6.72765E-08
1.90000E+02	1.89986E+02	6.30000E+01	4.51461E+03	4.41749E+00	-2.22787E+04	5.31300E+00	1.42876E+02	6.66026E-08
1.90000E+02	1.89986E+02	6.40000E+01	4.64098E+03	4.42757E+00	-2.23865E+04	3.67783E+00	1.42188E+02	6.53068E-08
1.90000E+02	1.89986E+02	6.50000E+01	4.59603E+03	3.70961E+00	-2.24701E+04	5.15038E+00	1.41659E+02	6.60321E-08
1.90000E+02	1.89986E+02	6.60000E+01	4.72019E+03	6.11208E+00	-2.22307E+04	4.01268E+00	1.43185E+02	6.53693E-08
1.90000E+02	1.89986E+02	6.70000E+01	4.78638E+03	3.23837E+00	-2.23809E+04	2.36508E+00	1.42224E+02	6.72132E-08
1.90000E+02	1.89986E+02	6.80000E+01	4.49512E+03	4.46752E+00	-2.32429E+04	2.48403E+00	1.36950E+02	6.64541E-08
1.90000E+02	1.89987E+02	6.90000E+01	4.63433E+03	1.94846E+00	-2.24954E+04	2.99773E+00	1.41500E+02	6.53520E-08
1.90000E+02	1.89987E+02	7.00000E+01	4.65831E+03	6.20218E+00	-2.20339E+04	2.04020E+00	1.44463E+02	6.51226E-08
1.90000E+02	1.89986E+02	7.10000E+01	4.54468E+03	3.55425E+00	-2.20236E+04	1.39341E+00	1.44531E+02	6.55418E-08
1.90000E+02	1.89987E+02	7.20000E+01	4.58557E+03	3.52506E+00	-2.20820E+04	3.66661E+00	1.44149E+02	6.59294E-08
1.90000E+02	1.89987E+02	7.30000E+01	3.76103E+03	4.28757E+00	-2.51946E+04	4.26924E+00	1.26341E+02	6.53587E-08
1.90000E+02	1.89987E+02	7.40000E+01	4.64074E+03	2.34767E+00	-2.18710E+04	4.30878E+00	1.45540E+02	6.55160E-08
1.90000E+02	1.89987E+02	7.50000E+01	4.60865E+03	1.35467E+00	-2.21529E+04	2.31050E+00	1.43687E+02	6.72352E-08
1.90000E+02	1.89986E+02	7.60000E+01	4.75657E+03	2.22866E+00	-2.20038E+04	2.04118E+00	1.44662E+02	6.54512E-08
1.90000E+02	1.89986E+02	7.70000E+01	4.72021E+03	3.58358E+00	-2.25850E+04	4.42827E+00	1.40939E+02	6.90261E-08
1.90000E+02	1.89986E+02	7.80000E+01	4.66764E+03	3.57167E+00	-2.27211E+04	4.19952E+00	1.40094E+02	7.07752E-08
1.90000E+02	1.89987E+02	7.90000E+01	4.72153E+03	5.81624E+00	-2.26896E+04	1.63021E+00	1.40289E+02	6.72637E-08
1.90000E+02	1.89986E+02	8.00000E+01	4.61413E+03	2.76845E+00	-2.27129E+04	7.15860E+00	1.40145E+02	7.10274E-08
1.90000E+02	1.89987E+02	8.10000E+01	4.72404E+03	5.23659E+00	-2.24702E+04	5.66830E+00	1.41659E+02	7.10186E-08
1.90000E+02	1.89986E+02	8.20000E+01	4.68971E+03	5.26396E+00	-2.19227E+04	5.85047E+00	1.45196E+02	7.37108E-08
1.90000E+02	1.89986E+02	8.30000E+01	4.62426E+03	2.10877E+00	-2.16583E+04	3.74358E+00	1.46969E+02	7.05514E-08
1.90000E+02	1.89986E+02	8.40000E+01	3.89609E+03	4.31137E+00	-2.47905E+04	3.80915E+00	1.28400E+02	7.01830E-08
1.90000E+02	1.89986E+02	8.50000E+01	4.70049E+03	2.58401E+00	-2.16035E+04	5.27636E+00	1.47342E+02	6.80267E-08
1.90000E+02	1.89987E+02	8.60000E+01	4.73072E+03	2.81886E+00	-2.16449E+04	2.97227E+00	1.47060E+02	7.08162E-08
1.90000E+02	1.89986E+02	8.70000E+01	4.78097E+03	3.42420E+00	-2.17348E+04	1.94731E+00	1.46452E+02	7.03588E-08
1.90000E+02	1.89987E+02	8.80000E+01	4.79959E+03	3.23339E+00	-2.22978E+04	5.58906E+00	1.42754E+02	6.96598E-08
1.90000E+02	1.89987E+02	8.90000E+01	4.80268E+03	3.76963E+00	-2.23664E+04	3.95980E+00	1.42316E+02	7.27236E-08
1.90000E+02	1.89987E+02	9.00000E+01	4.80085E+03	3.00377E+00	-2.20281E+04	2.86678E+00	1.44502E+02	6.90026E-08
1.90000E+02	1.89987E+02	9.10000E+01	4.90863E+03	3.74162E+00	-2.19170E+04	3.24185E+00	1.45234E+02	6.94812E-08
1.90000E+02	1.89987E+02	9.20000E+01	4.70216E+03	5.59382E+00	-2.24193E+04	5.19138E+00	1.41980E+02	6.85771E-08
1.90000E+02	1.89987E+02	9.30000E+01	3.24580E+03	9.89241E+00	-2.90956E+04	6.45743E+00	1.09402E+02	6.82058E-08
1.90000E+02	1.89987E+02	9.40000E+01	4.71569E+03	2.33103E+00	-2.20409E+04	4.07902E+00	1.44418E+02	6.80652E-08
1.90000E+02	1.89986E+02	9.50000E+01	4.71496E+03	2.28692E+00	-2.16334E+04	3.59967E+00	1.47138E+02	6.64691E-08
1.90000E+02	1.89986E+02	9.60000E+01	3.63908E+03	4.99430E+00	-2.65018E+04	4.36211E+00	1.20109E+02	6.62186E-08
1.90000E+02	1.89986E+02	9.70000E+01	4.73337E+03	4.19156E+00	-2.16790E+04	3.13624E+00	1.46829E+02	6.54465E-08
1.90000E+02	1.89986E+02	9.80000E+01	4.81866E+03	3.35165E+00	-2.17060E+04	3.79231E+00	1.46646E+02	6.76124E-08
1.90000E+02	1.89986E+02	9.90000E+01	5.22497E+03	3.25755E+00	-2.18537E+04	3.32782E+00	1.45655E+02	6.77630E-08
1.90000E+02	1.89986E+02	1.00000E+02	4.80212E+03	5.65238E+00	-2.21974E+04	2.64000E+00	1.43400E+02	6.84028E-08
1.90000E+02	1.89987E+02	1.01000E+02	4.84386E+03	3.60525E+00	-2.22578E+04	4.40618E+00	1.43011E+02	6.85651E-08
1.90000E+02	1.89987E+02	1.02000E+02	4.87789E+03	5.43874E+00	-2.23221E+04	2.15648E+00	1.42598E+02	6.82631E-08
1.90000E+02	1.89987E+02	1.03000E+02	4.72140E+03	2.24615E+00	-2.25243E+04	3.28268E+00	1.41318E+02	6.90977E-08
1.90000E+02	1.89986E+02	1.04000E+02	4.87430E+03	4.04320E+00	-2.20925E+04	2.53172E+00	1.44080E+02	7.15942E-08
1.90000E+02	1.89986E+02	1.05000E+02	4.83424E+03	5.48646E+00	-2.16050E+04	3.45462E+00	1.47332E+02	7.21163E-08
1.90000E+02	1.89986E+02	1.06000E+02	4.75048E+03	3.86322E+00	-2.15355E+04	1.10815E+00	1.47807E+02	7.09084E-08
1.90000E+02	1.89986E+02	1.07000E+02	3.55433E+03	8.03800E+00	-2.65392E+04	8.56575E+00	1.19940E+02	7.16971E-08
1.90000E+02	1.89986E+02	1.08000E+02	3.71780E+03	6.54468E+00	-2.63396E+04	5.43006E+00	1.20849E+02	7.38129E-08
1.90000E+02	1.89986E+02	1.09000E+02	4.86468E+03	6.15239E+00	-2.14048E+04	2.43885E+00	1.48710E+02	7.21754E-08
1.90000E+02	1.89986E+02	1.10000E+02	4.89441E+03	1.64655E+00	-2.15411E+04	2.77892E+00	1.47769E+02	7.41490E-08
1.90000E+02	1.89986E+02	1.11000E+02	4.84395E+03	2.20506E+00	-2.19208E+04	5.85286E+00	1.45209E+02	7.45173E-08
1.90000E+02	1.89986E+02	1.12000E+02	4.82464E+03	1.59551E+00	-2.22914E+04	4.57410E+00	1.42795E+02	7.33470E-08
1.90000E+02	1.89986E+02	1.13000E+02	4.77741E+03	4.07433E+00	-2.27765E+04	5.48234E+00	1.39754E+02	7.44100E-08
1.90000E+02	1.89986E+02	1.14000E+02	4.90011E+03	1.15828E+00	-2.23383E+04	2.71042E+00	1.42495E+02	7.23076E-08
1.90000E+02	1.89986E+02	1.15000E+02	4.85506E+03	4.33699E+00	-2.19688E+04	3.83281E+00	1.44892E+02	7.17008E-08
1.90000E+02	1.89986E+02	1.16000E+02	4.81189E+03	3.28692E+00	-2.17781E+04	3.82288E+00	1.46160E+02	7.08260E-08
1.90000E+02	1.89986E+02	1.17000E+02	4.77971E+03	2.99979E+00	-2.19055E+04	4.77217E+00	1.45311E+02	6.88510E-08
1.90000E+02	1.89986E+02	1.18000E+02	3.67595E+03	3.77944E+00	-2.59440E+04	4.07107E+00	1.22691E+02	6.73227E-08
1.90000E+02	1.89986E+02	1.19000E+02	4.10679E+03	3.74888E+00	-2.48184E+04	2.45927E+00	1.28256E+02	6.90123E-08
1.90000E+02	1.89986E+02	1.20000E+02	4.97866E+03	2.40520E+00	-2.12374E+04	4.26774E+00	1.49882E+02	6.71166E-08
1.90000E+02	1.89986E+02	1.21000E+02	4.99742E+03	3.80767E+00	-2.18112E+04	5.93552E+00	1.45939E+02	6.73421E-08
1.90000E+02	1.89986E+02	1.22000E+02	5.01528E+03	2.96571E+00	-2.14617E+04	3.34879E+00	1.48315E+02	6.54392E-08
1.90000E+02	1.89987E+02	1.23000E+02	4.79932E+03	3.54402E+00	-2.22007E+04	4.95282E+00	1.43379E+02	6.40988E-08
1.90000E+02	1.89987E+02	1.24000E+02	4.99523E+03	5.79351E+00	-2.17852E+04	3.21957E+00	1.46113E+02	6.81183E-08
1.90000E+02	1.89987E+02	1.25000E+02	4.90570E+03	2.01656E+00	-2.21056E+04	5.52449E+00	1.43995E+02	6.52218E-08
1.90000E+02	1.89986E+02	1.26000E+02	3.97588E+03	1.42278E+00	-2.50994E+04	4.42113E+00	1.26820E+02	6.49226E-08
1.90000E+02	1.89986E+02	1.27000E+02	4.21120E+03	2.36713E+00	-2.48237E+04	3.14159E+00	1.28228E+02	6.61453E-08
1.90000E+02	1.89986E+02	1.28000E+02	4.84642E+03	3.54537E+00	-2.21663E+04	2.26186E+00	1.43601E+02	6.64183E-08
1.90000E+02	1.89986E+02	1.29000E+02	4.89621E+03	2.39410E+00	-2.22070E+04	2.65827E+00	1.43338E+02	6.47845E-08
1.90000E+02	1.89986E+02	1.30000E+02	5.05892E+03	6.52399E+00	-2.18995E+04	4.98582E+00	1.45351E+02	6.64250E-08
1.90000E+02	1.89986E+02	1.31000E+02	4.15776E+03	4.35269E+00	-2.49433E+04	5.05466E+00	1.27613E+02	6.89203E-08
1.90000E+02	1.89986E+02	1.32000E+02	3.82800E+03	2.61676E+00	-2.65559E+04	4.17641E+00	1.19864E+02	7.01852E-08
1.90000E+02	1.89986E+02	1.33000E+02	3.89495E+03	5.93093E+00	-2.68048E+04	7.98038E+00	1.18751E+02	7.07910E-08
1.90000E+02	1.89986E+02	1.34000E+02	3.08949E+03	6.24316E+00	-3.06957E+04	6.31582E+00	1.03699E+02	7.45424E-08
1.90000E+02	1.89987E+02	1.35000E+02	3.48335E+03	6.59204E+00	-2.85799E+04	6.89011E+00	1.11375E+02	6.85077E-08
1.90000E+02	1.89986E+02	1.36000E+02	2.60480E+03	6.70565E+00	-3.31602E+04	1.05397E+01	9.59915E+01	6.91911E-08
1.90000E+02	1.89987E+02	1.37000E+02	2.62487E+03	6.25783E+00	-3.30809E+04	2.07711E+00	9.62218E+01	7.14896E-08
