# Standard Values for Load Correction at 50 kHz
# Extracted from needle measurements of cell 62 at 50 kHz measurement and scaled with area
# To be used with HPK 6" 128ch sensors as load
# 
# Types:
#   - 0 Full
#   - 1 Guard Ring
#   - 2 Half Cell
#   - 3 Mouse Bite
#   - 4 Outer Calibration Cell
#   - 5 Inner Calibration Cell
#   - 20 Full Cell 20 micron gap
#   - 40 Full Cell 40 micron gap
#   - 60 Full Cell 60 micron gap
#   - 80 Full Cell 80 micron gap
# 
# Voltage [V] Cell Nr. [-] Type [-] Area [cm2] Resistance [Ohm] Reactance [Ohm] Capacitance [F]
# 
25.00	65	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	66	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	67	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	68	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	69	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	70	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	71	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	72	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	73	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	74	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	75	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	76	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	77	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	78	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	79	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	80	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	81	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	82	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	83	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	84	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	85	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	86	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	87	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	88	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	89	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	90	20	 1.09215	0.00E+00	-2.94374E+04	1.08131E-10
25.00	91	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	92	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	93	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
25.00	94	40	 1.08824	0.00E+00	-2.95430E+04	1.07745E-10
