#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          1E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               22.7 C
#  Switchcard temperature:              23.6 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
2.20000E+02	2.19969E+02	6.20000E+01	1.04158E+04	1.41490E+02	-1.10674E+05	8.83470E+01	1.43805E+02	6.79432E-08
2.20000E+02	2.19970E+02	6.30000E+01	1.04573E+04	1.23863E+02	-1.08637E+05	1.11774E+02	1.46502E+02	7.31818E-08
2.20000E+02	2.19970E+02	6.40000E+01	1.06084E+04	9.44870E+01	-1.09354E+05	5.80675E+01	1.45542E+02	7.38367E-08
2.20000E+02	2.19970E+02	6.50000E+01	1.06423E+04	6.58779E+01	-1.09975E+05	1.39936E+02	1.44719E+02	7.07932E-08
2.20000E+02	2.19970E+02	6.60000E+01	1.05810E+04	5.16691E+01	-1.08860E+05	7.13487E+01	1.46201E+02	7.83365E-08
2.20000E+02	2.19970E+02	6.70000E+01	1.07984E+04	3.11913E+01	-1.09281E+05	1.21284E+02	1.45639E+02	6.89349E-08
2.20000E+02	2.19970E+02	6.80000E+01	1.06114E+04	3.21678E+01	-1.14434E+05	6.51693E+01	1.39081E+02	7.12401E-08
2.20000E+02	2.19969E+02	6.90000E+01	1.06473E+04	1.29369E+02	-1.09969E+05	6.29813E+01	1.44728E+02	6.93411E-08
2.20000E+02	2.19970E+02	7.00000E+01	1.05390E+04	1.05526E+02	-1.07410E+05	6.98324E+01	1.48175E+02	7.48187E-08
2.20000E+02	2.19970E+02	7.10000E+01	1.03572E+04	8.79720E+01	-1.07392E+05	1.14379E+02	1.48200E+02	6.94890E-08
2.20000E+02	2.19969E+02	7.20000E+01	1.05136E+04	1.25811E+02	-1.07599E+05	4.72127E+01	1.47915E+02	7.06150E-08
2.20000E+02	2.19969E+02	7.30000E+01	1.15432E+04	1.20818E+02	-1.23167E+05	9.44225E+01	1.29219E+02	7.34149E-08
2.20000E+02	2.19969E+02	7.40000E+01	1.04438E+04	9.37521E+01	-1.06430E+05	5.42291E+01	1.49540E+02	6.78630E-08
2.20000E+02	2.19969E+02	7.50000E+01	1.05554E+04	8.24530E+01	-1.07923E+05	9.40149E+01	1.47471E+02	6.88922E-08
2.20000E+02	2.19970E+02	7.60000E+01	1.06342E+04	8.83404E+01	-1.07230E+05	8.94463E+01	1.48423E+02	7.82467E-08
2.20000E+02	2.19970E+02	7.70000E+01	1.07098E+04	1.30897E+02	-1.10409E+05	1.28526E+02	1.44150E+02	6.66269E-08
2.20000E+02	2.19970E+02	7.80000E+01	1.06911E+04	3.15449E+01	-1.11481E+05	5.85676E+01	1.42764E+02	7.04707E-08
2.20000E+02	2.19970E+02	7.90000E+01	1.07225E+04	1.36492E+02	-1.11192E+05	6.25888E+01	1.43136E+02	7.58102E-08
2.20000E+02	2.19970E+02	8.00000E+01	1.05789E+04	1.01039E+02	-1.11342E+05	5.32939E+01	1.42943E+02	6.97796E-08
2.20000E+02	2.19970E+02	8.10000E+01	1.06700E+04	6.41214E+01	-1.09915E+05	9.61137E+01	1.44798E+02	7.12621E-08
2.20000E+02	2.19969E+02	8.20000E+01	1.05193E+04	9.65723E+01	-1.06872E+05	1.10114E+02	1.48922E+02	7.45286E-08
2.20000E+02	2.19970E+02	8.30000E+01	1.04162E+04	8.87556E+01	-1.05414E+05	5.85881E+01	1.50981E+02	7.30778E-08
2.20000E+02	2.19970E+02	8.40000E+01	1.15639E+04	1.52535E+02	-1.20977E+05	9.47705E+01	1.31558E+02	7.39226E-08
2.20000E+02	2.19970E+02	8.50000E+01	1.04909E+04	1.42108E+02	-1.04965E+05	5.24687E+01	1.51627E+02	7.19288E-08
2.20000E+02	2.19970E+02	8.60000E+01	1.06287E+04	3.36739E+01	-1.05109E+05	1.41954E+02	1.51419E+02	7.19588E-08
2.20000E+02	2.19970E+02	8.70000E+01	1.05793E+04	6.77136E+01	-1.05724E+05	4.48045E+01	1.50539E+02	7.95418E-08
2.20000E+02	2.19970E+02	8.80000E+01	1.06954E+04	9.73070E+01	-1.08760E+05	6.46449E+01	1.46336E+02	7.41529E-08
2.20000E+02	2.19970E+02	8.90000E+01	1.07954E+04	7.38087E+01	-1.09217E+05	1.10930E+02	1.45724E+02	7.09001E-08
2.20000E+02	2.19970E+02	9.00000E+01	1.06553E+04	8.11876E+01	-1.07554E+05	6.68748E+01	1.47977E+02	7.63762E-08
2.20000E+02	2.19970E+02	9.10000E+01	1.07259E+04	3.96905E+01	-1.07009E+05	8.15539E+01	1.48730E+02	7.39481E-08
2.20000E+02	2.19970E+02	9.20000E+01	1.06793E+04	1.13633E+02	-1.09568E+05	1.29308E+02	1.45257E+02	7.61521E-08
2.20000E+02	2.19970E+02	9.30000E+01	1.05373E+04	8.27028E+01	-1.05777E+05	4.54955E+01	1.50462E+02	7.68309E-08
2.20000E+02	2.19970E+02	9.40000E+01	1.05987E+04	8.55410E+01	-1.07378E+05	4.12970E+01	1.48219E+02	6.54400E-08
2.20000E+02	2.19970E+02	9.50000E+01	1.05351E+04	8.82472E+01	-1.04920E+05	1.23370E+02	1.51692E+02	6.74845E-08
2.20000E+02	2.19970E+02	9.60000E+01	1.20919E+04	6.35391E+01	-1.29494E+05	1.35974E+02	1.22905E+02	6.80625E-08
2.20000E+02	2.19970E+02	9.70000E+01	1.05251E+04	6.33672E+01	-1.05226E+05	8.47741E+01	1.51250E+02	6.95590E-08
2.20000E+02	2.19970E+02	9.80000E+01	1.06482E+04	8.60399E+01	-1.05309E+05	4.20352E+01	1.51131E+02	7.92945E-08
2.20000E+02	2.19970E+02	9.90000E+01	1.06627E+04	9.29733E+01	-1.05450E+05	8.43744E+01	1.50929E+02	6.86782E-08
2.20000E+02	2.19970E+02	1.00000E+02	1.07112E+04	1.23048E+02	-1.08077E+05	9.50726E+01	1.47261E+02	7.19376E-08
2.20000E+02	2.19970E+02	1.01000E+02	1.07699E+04	1.16340E+02	-1.08507E+05	7.59010E+01	1.46677E+02	7.06664E-08
2.20000E+02	2.19970E+02	1.02000E+02	1.07606E+04	4.25090E+01	-1.08690E+05	7.24309E+01	1.46431E+02	7.09095E-08
2.20000E+02	2.19969E+02	1.03000E+02	1.07042E+04	1.39993E+02	-1.09896E+05	7.05011E+01	1.44823E+02	7.25243E-08
2.20000E+02	2.19970E+02	1.04000E+02	1.06629E+04	5.49667E+01	-1.07580E+05	9.79155E+01	1.47940E+02	7.18646E-08
2.20000E+02	2.19970E+02	1.05000E+02	1.06568E+04	1.26326E+02	-1.04897E+05	7.30605E+01	1.51724E+02	7.12096E-08
2.20000E+02	2.19970E+02	1.06000E+02	1.05496E+04	6.91831E+01	-1.04555E+05	7.71715E+01	1.52222E+02	7.38348E-08
2.20000E+02	2.19970E+02	1.07000E+02	1.22589E+04	1.07007E+02	-1.29408E+05	7.25617E+01	1.22987E+02	7.23820E-08
2.20000E+02	2.19969E+02	1.08000E+02	1.21164E+04	1.55961E+02	-1.28532E+05	1.49056E+02	1.23825E+02	7.40853E-08
2.20000E+02	2.19969E+02	1.09000E+02	1.06189E+04	5.76578E+01	-1.03655E+05	3.62745E+01	1.53544E+02	7.95071E-08
2.20000E+02	2.19969E+02	1.10000E+02	1.06629E+04	7.90851E+01	-1.04337E+05	7.17289E+01	1.52540E+02	7.35420E-08
2.20000E+02	2.19969E+02	1.11000E+02	1.06470E+04	5.84365E+01	-1.06530E+05	3.94735E+01	1.49399E+02	7.50312E-08
2.20000E+02	2.19970E+02	1.12000E+02	1.08200E+04	5.63374E+01	-1.08424E+05	1.59910E+02	1.46790E+02	7.47824E-08
2.20000E+02	2.19969E+02	1.13000E+02	1.11059E+04	7.06176E+01	-1.10831E+05	1.25311E+02	1.43601E+02	7.65878E-08
2.20000E+02	2.19970E+02	1.14000E+02	1.08386E+04	6.48155E+01	-1.08644E+05	1.00783E+02	1.46492E+02	7.31828E-08
2.20000E+02	2.19970E+02	1.15000E+02	1.07031E+04	6.43338E+01	-1.06798E+05	4.83587E+01	1.49025E+02	7.09913E-08
2.20000E+02	2.19969E+02	1.16000E+02	1.05692E+04	8.20782E+01	-1.05858E+05	1.03489E+02	1.50348E+02	7.20983E-08
2.20000E+02	2.19970E+02	1.17000E+02	1.06254E+04	1.16975E+02	-1.06354E+05	2.64348E+01	1.49646E+02	6.78938E-08
2.20000E+02	2.19970E+02	1.18000E+02	1.21044E+04	8.25637E+01	-1.26441E+05	1.47857E+02	1.25873E+02	7.18817E-08
2.20000E+02	2.19970E+02	1.19000E+02	1.18432E+04	5.51805E+01	-1.20846E+05	1.21493E+02	1.31700E+02	7.01890E-08
2.20000E+02	2.19970E+02	1.20000E+02	1.06641E+04	5.00887E+01	-1.02689E+05	9.40545E+01	1.54988E+02	7.01928E-08
2.20000E+02	2.19970E+02	1.21000E+02	1.07900E+04	5.04465E+01	-1.05712E+05	1.84429E+02	1.50555E+02	7.21339E-08
2.20000E+02	2.19970E+02	1.22000E+02	1.07850E+04	9.56609E+01	-1.04015E+05	3.76861E+01	1.53011E+02	6.96037E-08
2.20000E+02	2.19970E+02	1.23000E+02	1.06835E+04	7.77420E+01	-1.08049E+05	4.37630E+01	1.47299E+02	6.91511E-08
2.20000E+02	2.19970E+02	1.24000E+02	1.08562E+04	1.08938E+02	-1.05673E+05	9.36833E+01	1.50611E+02	7.58669E-08
2.20000E+02	2.19970E+02	1.25000E+02	1.07799E+04	1.06633E+02	-1.07361E+05	7.98564E+01	1.48242E+02	6.74749E-08
2.20000E+02	2.19970E+02	1.26000E+02	1.16978E+04	1.17456E+02	-1.22299E+05	7.94446E+01	1.30136E+02	6.91309E-08
2.20000E+02	2.19970E+02	1.27000E+02	1.17976E+04	6.71696E+01	-1.20793E+05	1.02009E+02	1.31759E+02	7.66410E-08
2.20000E+02	2.19970E+02	1.28000E+02	1.07724E+04	6.62706E+01	-1.07577E+05	1.16195E+02	1.47945E+02	6.76378E-08
2.20000E+02	2.19970E+02	1.29000E+02	1.08566E+04	5.38487E+01	-1.07811E+05	8.41427E+01	1.47624E+02	7.02213E-08
2.20000E+02	2.19970E+02	1.30000E+02	1.09223E+04	5.56176E+01	-1.06001E+05	6.01884E+01	1.50144E+02	7.39303E-08
2.20000E+02	2.19970E+02	1.31000E+02	1.18660E+04	2.18928E+02	-1.21467E+05	1.06546E+02	1.31027E+02	6.73424E-08
2.20000E+02	2.19970E+02	1.32000E+02	1.24205E+04	7.68085E+01	-1.29245E+05	6.97521E+01	1.23142E+02	7.21882E-08
2.20000E+02	2.19970E+02	1.33000E+02	1.25484E+04	1.05856E+02	-1.30448E+05	1.18146E+02	1.22006E+02	6.84597E-08
2.20000E+02	2.19970E+02	1.34000E+02	1.36886E+04	1.25771E+02	-1.50120E+05	1.53206E+02	1.06018E+02	7.21414E-08
2.20000E+02	2.19970E+02	1.35000E+02	1.35023E+04	1.12190E+02	-1.39165E+05	1.60951E+02	1.14364E+02	7.38758E-08
2.20000E+02	2.19970E+02	1.36000E+02	1.48499E+04	2.34760E+02	-1.61973E+05	1.26049E+02	9.82604E+01	7.74367E-08
2.20000E+02	2.19970E+02	1.37000E+02	1.47501E+04	2.89068E+02	-1.61542E+05	2.78806E+02	9.85223E+01	7.29921E-08
2.20000E+02	2.19970E+02	1.38000E+02	1.48682E+04	4.06553E+02	-1.64531E+05	3.27013E+02	9.67325E+01	6.96935E-08
2.20000E+02	2.19970E+02	1.39000E+02	1.39591E+04	2.14823E+02	-1.51357E+05	1.85890E+02	1.05152E+02	7.51376E-08
2.20000E+02	2.19970E+02	1.40000E+02	1.31566E+04	1.70438E+02	-1.38500E+05	1.16514E+02	1.14914E+02	7.14218E-08
2.20000E+02	2.19970E+02	1.41000E+02	1.24930E+04	1.09432E+02	-1.18300E+05	3.46272E+01	1.34535E+02	7.36934E-08
2.20000E+02	2.19970E+02	1.42000E+02	1.26246E+04	4.86303E+01	-9.06573E+04	7.96406E+01	1.75557E+02	7.62591E-08
2.20000E+02	2.19970E+02	1.43000E+02	1.38896E+04	8.97922E+00	-6.17891E+04	2.04804E+01	2.57578E+02	6.78703E-08
2.20000E+02	2.19970E+02	1.44000E+02	1.29385E+04	2.66722E+01	-5.47519E+04	1.91493E+01	2.90684E+02	6.15358E-08
2.30000E+02	2.29970E+02	1.00000E+00	1.28930E+04	1.03286E+02	-1.46286E+05	1.27440E+02	1.08797E+02	8.12561E-08
2.30000E+02	2.29971E+02	2.00000E+00	1.29891E+04	1.21481E+02	-1.44296E+05	1.74927E+02	1.10298E+02	8.18972E-08
2.30000E+02	2.29971E+02	3.00000E+00	1.19576E+04	5.61270E+01	-1.34591E+05	1.49797E+02	1.18251E+02	7.70405E-08
2.30000E+02	2.29971E+02	4.00000E+00	1.06819E+04	6.83800E+01	-1.11841E+05	1.39939E+02	1.42305E+02	7.56924E-08
2.30000E+02	2.29970E+02	5.00000E+00	1.06453E+04	9.11704E+01	-1.18077E+05	1.22836E+02	1.34790E+02	7.82053E-08
2.30000E+02	2.29971E+02	6.00000E+00	1.06877E+04	1.38249E+02	-1.17794E+05	8.38880E+01	1.35113E+02	8.10091E-08
2.30000E+02	2.29970E+02	7.00000E+00	1.21514E+04	2.12212E+02	-1.37041E+05	3.87845E+01	1.16137E+02	8.51927E-08
2.30000E+02	2.29970E+02	8.00000E+00	1.19126E+04	1.10494E+02	-1.33292E+05	1.14946E+02	1.19403E+02	7.86240E-08
2.30000E+02	2.29971E+02	9.00000E+00	1.04111E+04	1.65105E+02	-1.13914E+05	1.74676E+02	1.39715E+02	7.82394E-08
2.30000E+02	2.29971E+02	1.00000E+01	1.06813E+04	1.28391E+02	-1.13614E+05	1.64984E+02	1.40084E+02	7.59690E-08
2.30000E+02	2.29971E+02	1.10000E+01	1.07593E+04	8.85914E+01	-1.11981E+05	9.84532E+01	1.42126E+02	7.97245E-08
2.30000E+02	2.29970E+02	1.20000E+01	1.06554E+04	7.93943E+01	-1.12386E+05	8.17474E+01	1.41615E+02	7.84788E-08
2.30000E+02	2.29970E+02	1.30000E+01	1.04988E+04	1.00093E+02	-1.13849E+05	8.18623E+01	1.39795E+02	7.59269E-08
2.30000E+02	2.29970E+02	1.40000E+01	1.04549E+04	1.06607E+02	-1.13584E+05	6.09669E+01	1.40121E+02	7.89334E-08
2.30000E+02	2.29970E+02	1.50000E+01	1.19420E+04	7.21656E+01	-1.33636E+05	4.02641E+01	1.19096E+02	7.80828E-08
2.30000E+02	2.29970E+02	1.60000E+01	1.21960E+04	5.44939E+01	-1.32824E+05	1.14398E+02	1.19824E+02	7.53744E-08
2.30000E+02	2.29970E+02	1.70000E+01	1.04709E+04	9.95915E+01	-1.10807E+05	1.03469E+02	1.43632E+02	7.91755E-08
2.30000E+02	2.29970E+02	1.80000E+01	1.04390E+04	6.17607E+01	-1.16087E+05	1.15565E+02	1.37100E+02	7.71537E-08
2.30000E+02	2.29970E+02	1.90000E+01	1.05170E+04	1.68461E+02	-1.13625E+05	1.16237E+02	1.40070E+02	7.85749E-08
2.30000E+02	2.29970E+02	2.00000E+01	1.06225E+04	1.43238E+02	-1.10818E+05	4.41833E+01	1.43618E+02	7.84305E-08
2.30000E+02	2.29970E+02	2.10000E+01	1.06951E+04	5.86230E+01	-1.18106E+05	4.56640E+01	1.34756E+02	7.39727E-08
2.30000E+02	2.29970E+02	2.20000E+01	1.07080E+04	1.46857E+02	-1.12818E+05	6.83830E+01	1.41073E+02	7.47490E-08
2.30000E+02	2.29970E+02	2.30000E+01	1.05351E+04	1.13985E+02	-1.11991E+05	5.31962E+01	1.42115E+02	7.50998E-08
2.30000E+02	2.29970E+02	2.40000E+01	1.04719E+04	7.96856E+01	-1.11577E+05	8.39366E+01	1.42642E+02	7.31643E-08
2.30000E+02	2.29970E+02	2.50000E+01	1.03845E+04	8.46274E+01	-1.10416E+05	1.08224E+02	1.44141E+02	7.52000E-08
2.30000E+02	2.29970E+02	2.60000E+01	1.23667E+04	2.07022E+02	-1.38735E+05	1.41981E+02	1.14719E+02	7.16268E-08
2.30000E+02	2.29970E+02	2.70000E+01	1.22099E+04	9.17602E+01	-1.33330E+05	1.27283E+02	1.19370E+02	7.27243E-08
2.30000E+02	2.29970E+02	2.80000E+01	1.04678E+04	1.15648E+02	-1.12044E+05	6.39706E+01	1.42047E+02	8.33849E-08
2.30000E+02	2.29970E+02	2.90000E+01	1.04185E+04	8.31668E+01	-1.12610E+05	1.19463E+02	1.41332E+02	7.44292E-08
2.30000E+02	2.29970E+02	3.00000E+01	1.04919E+04	6.45624E+01	-1.12109E+05	1.01131E+02	1.41965E+02	7.11969E-08
2.30000E+02	2.29970E+02	3.10000E+01	1.06022E+04	4.62034E+01	-1.15932E+05	9.08991E+01	1.37283E+02	7.69961E-08
2.30000E+02	2.29970E+02	3.20000E+01	1.06990E+04	9.37261E+01	-1.10369E+05	7.67244E+01	1.44203E+02	7.66165E-08
2.30000E+02	2.29970E+02	3.30000E+01	1.06773E+04	6.55763E+01	-1.12785E+05	8.79805E+01	1.41113E+02	6.85104E-08
2.30000E+02	2.29970E+02	3.40000E+01	1.06503E+04	1.08543E+02	-1.11463E+05	1.04970E+02	1.42787E+02	7.33695E-08
2.30000E+02	2.29970E+02	3.50000E+01	1.04601E+04	6.43886E+01	-1.12021E+05	1.04634E+02	1.42075E+02	7.60845E-08
2.30000E+02	2.29970E+02	3.60000E+01	1.04143E+04	5.86636E+01	-1.13785E+05	1.79679E+02	1.39874E+02	6.93611E-08
2.30000E+02	2.29970E+02	3.70000E+01	1.04677E+04	4.09649E+01	-1.08131E+05	9.01230E+01	1.47187E+02	7.23600E-08
2.30000E+02	2.29970E+02	3.80000E+01	1.23334E+04	1.36809E+02	-1.36503E+05	1.43698E+02	1.16595E+02	7.33722E-08
2.30000E+02	2.29970E+02	3.90000E+01	1.04558E+04	4.85268E+01	-1.10022E+05	9.32746E+01	1.44657E+02	7.32310E-08
2.30000E+02	2.29970E+02	4.00000E+01	1.05372E+04	1.15851E+02	-1.08815E+05	1.16690E+02	1.46262E+02	7.67681E-08
2.30000E+02	2.29970E+02	4.10000E+01	1.05094E+04	4.02072E+01	-1.13902E+05	6.43105E+01	1.39730E+02	7.89979E-08
2.30000E+02	2.29969E+02	4.20000E+01	1.06135E+04	7.76538E+01	-1.11998E+05	9.41246E+01	1.42106E+02	7.48836E-08
2.30000E+02	2.29970E+02	4.30000E+01	1.06163E+04	7.55782E+01	-1.10101E+05	1.12058E+02	1.44554E+02	8.22971E-08
2.30000E+02	2.29971E+02	4.40000E+01	1.09675E+04	1.02991E+02	-1.18390E+05	1.94345E+02	1.34433E+02	8.00738E-08
2.30000E+02	2.29970E+02	4.50000E+01	1.07326E+04	7.81739E+01	-1.15750E+05	1.34309E+02	1.37499E+02	7.39571E-08
2.30000E+02	2.29970E+02	4.60000E+01	1.05887E+04	7.89232E+01	-1.10950E+05	6.78958E+01	1.43448E+02	8.24161E-08
2.30000E+02	2.29970E+02	4.70000E+01	1.05134E+04	1.44236E+02	-1.10112E+05	7.02891E+01	1.44539E+02	7.38967E-08
2.30000E+02	2.29970E+02	4.80000E+01	1.04222E+04	5.18678E+01	-1.08954E+05	8.88626E+01	1.46076E+02	8.16435E-08
2.30000E+02	2.29971E+02	4.90000E+01	1.03893E+04	7.65282E+01	-1.06985E+05	3.72848E+01	1.48764E+02	7.84713E-08
2.30000E+02	2.29970E+02	5.00000E+01	1.16062E+04	2.03650E+02	-1.25036E+05	8.18208E+01	1.27287E+02	7.55378E-08
2.30000E+02	2.29970E+02	5.10000E+01	1.05592E+04	8.11998E+01	-1.11729E+05	7.06541E+01	1.42447E+02	7.58391E-08
2.30000E+02	2.29970E+02	5.20000E+01	1.04659E+04	9.58496E+01	-1.06941E+05	8.78034E+01	1.48826E+02	7.09212E-08
2.30000E+02	2.29971E+02	5.30000E+01	1.04707E+04	4.13941E+01	-1.10826E+05	1.44170E+02	1.43607E+02	7.85158E-08
2.30000E+02	2.29970E+02	5.40000E+01	1.06153E+04	1.35121E+02	-1.12846E+05	9.61707E+01	1.41037E+02	8.17972E-08
2.30000E+02	2.29970E+02	5.50000E+01	1.07031E+04	5.46900E+01	-1.10282E+05	4.74864E+01	1.44317E+02	7.77878E-08
2.30000E+02	2.29970E+02	5.60000E+01	1.08187E+04	5.22140E+01	-1.09508E+05	6.17174E+01	1.45337E+02	7.39949E-08
2.30000E+02	2.29970E+02	5.70000E+01	1.06038E+04	8.05161E+01	-1.14707E+05	8.59269E+01	1.38750E+02	7.64847E-08
2.30000E+02	2.29970E+02	5.80000E+01	1.05829E+04	1.22616E+02	-1.08794E+05	4.69919E+01	1.46290E+02	7.20786E-08
2.30000E+02	2.29970E+02	5.90000E+01	1.04053E+04	4.73579E+01	-1.08216E+05	9.89048E+01	1.47072E+02	7.28790E-08
2.30000E+02	2.29970E+02	6.00000E+01	1.04834E+04	4.30442E+01	-1.06542E+05	6.71387E+01	1.49382E+02	7.45160E-08
2.30000E+02	2.29970E+02	6.10000E+01	1.15561E+04	6.72830E+01	-1.25283E+05	9.58136E+01	1.27036E+02	7.40281E-08
2.30000E+02	2.29970E+02	6.20000E+01	1.03490E+04	6.85632E+01	-1.10792E+05	1.39599E+02	1.43651E+02	7.40675E-08
2.30000E+02	2.29970E+02	6.30000E+01	1.04605E+04	1.19127E+02	-1.08679E+05	2.46706E+01	1.46446E+02	7.23165E-08
2.30000E+02	2.29970E+02	6.40000E+01	1.05920E+04	1.28094E+02	-1.09277E+05	5.42535E+01	1.45644E+02	7.02146E-08
2.30000E+02	2.29970E+02	6.50000E+01	1.05047E+04	5.84912E+01	-1.10037E+05	8.07624E+01	1.44637E+02	7.21302E-08
2.30000E+02	2.29970E+02	6.60000E+01	1.06668E+04	1.67912E+02	-1.08956E+05	1.09601E+02	1.46073E+02	7.22980E-08
2.30000E+02	2.29970E+02	6.70000E+01	1.06505E+04	3.15447E+01	-1.09478E+05	7.76387E+01	1.45376E+02	7.32721E-08
2.30000E+02	2.29970E+02	6.80000E+01	1.06668E+04	1.07977E+02	-1.14537E+05	6.00087E+01	1.38956E+02	7.97280E-08
2.30000E+02	2.29970E+02	6.90000E+01	1.06995E+04	7.01898E+01	-1.10156E+05	6.77230E+01	1.44481E+02	7.38340E-08
2.30000E+02	2.29970E+02	7.00000E+01	1.05916E+04	4.67996E+01	-1.07491E+05	8.92085E+01	1.48063E+02	7.24280E-08
2.30000E+02	2.29970E+02	7.10000E+01	1.03773E+04	1.34272E+02	-1.07504E+05	9.67401E+01	1.48046E+02	7.65488E-08
2.30000E+02	2.29970E+02	7.20000E+01	1.04412E+04	1.11404E+02	-1.07622E+05	6.14654E+01	1.47883E+02	7.72851E-08
2.30000E+02	2.29971E+02	7.30000E+01	1.16184E+04	1.24249E+02	-1.23146E+05	8.64949E+01	1.29241E+02	7.98549E-08
2.30000E+02	2.29970E+02	7.40000E+01	1.05428E+04	3.64772E+01	-1.06528E+05	7.51505E+01	1.49402E+02	6.82417E-08
2.30000E+02	2.29970E+02	7.50000E+01	1.05504E+04	1.27504E+02	-1.08028E+05	1.23330E+02	1.47327E+02	6.74315E-08
2.30000E+02	2.29970E+02	7.60000E+01	1.06906E+04	9.39564E+01	-1.07291E+05	6.67701E+01	1.48340E+02	7.70962E-08
2.30000E+02	2.29971E+02	7.70000E+01	1.06737E+04	9.20966E+01	-1.10585E+05	1.10802E+02	1.43921E+02	6.87451E-08
2.30000E+02	2.29971E+02	7.80000E+01	1.07328E+04	1.46699E+02	-1.11623E+05	1.26660E+02	1.42582E+02	7.18841E-08
2.30000E+02	2.29971E+02	7.90000E+01	1.06283E+04	4.25043E+01	-1.11328E+05	6.87738E+01	1.42961E+02	7.26010E-08
2.30000E+02	2.29971E+02	8.00000E+01	1.06607E+04	9.46067E+01	-1.11368E+05	6.24775E+01	1.42910E+02	7.41132E-08
2.30000E+02	2.29971E+02	8.10000E+01	1.07650E+04	8.92322E+01	-1.10020E+05	5.02434E+01	1.44660E+02	6.96611E-08
2.30000E+02	2.29971E+02	8.20000E+01	1.05300E+04	8.38604E+01	-1.06966E+05	5.11531E+01	1.48790E+02	7.26443E-08
2.30000E+02	2.29971E+02	8.30000E+01	1.04845E+04	1.62605E+02	-1.05568E+05	6.58046E+01	1.50761E+02	7.44266E-08
2.30000E+02	2.29970E+02	8.40000E+01	1.16058E+04	1.23506E+02	-1.20993E+05	1.13057E+02	1.31541E+02	7.10791E-08
2.30000E+02	2.29971E+02	8.50000E+01	1.05050E+04	1.05978E+02	-1.04968E+05	1.08036E+02	1.51623E+02	7.19249E-08
2.30000E+02	2.29970E+02	8.60000E+01	1.05363E+04	1.00138E+02	-1.05188E+05	9.37153E+01	1.51305E+02	7.28962E-08
2.30000E+02	2.29971E+02	8.70000E+01	1.06038E+04	5.68884E+01	-1.05713E+05	4.01826E+01	1.50553E+02	7.56243E-08
2.30000E+02	2.29970E+02	8.80000E+01	1.07613E+04	9.88507E+01	-1.08775E+05	7.33828E+01	1.46316E+02	7.51765E-08
2.30000E+02	2.29971E+02	8.90000E+01	1.07948E+04	6.46827E+01	-1.09273E+05	3.85933E+01	1.45649E+02	7.23226E-08
2.30000E+02	2.29970E+02	9.00000E+01	1.06488E+04	7.34912E+01	-1.07687E+05	1.09304E+02	1.47793E+02	7.51157E-08
2.30000E+02	2.29970E+02	9.10000E+01	1.07902E+04	7.24264E+01	-1.07126E+05	4.57969E+01	1.48568E+02	7.50717E-08
2.30000E+02	2.29970E+02	9.20000E+01	1.07262E+04	3.28692E+01	-1.09620E+05	7.89547E+01	1.45188E+02	6.99965E-08
2.30000E+02	2.29970E+02	9.30000E+01	1.05955E+04	6.37446E+01	-1.05836E+05	5.84513E+01	1.50379E+02	7.73191E-08
2.30000E+02	2.29971E+02	9.40000E+01	1.06102E+04	2.23349E+01	-1.07422E+05	1.11738E+02	1.48158E+02	7.38274E-08
2.30000E+02	2.29970E+02	9.50000E+01	1.05487E+04	5.96502E+01	-1.05025E+05	1.09784E+02	1.51540E+02	7.11134E-08
2.30000E+02	2.29970E+02	9.60000E+01	1.21707E+04	1.08427E+02	-1.29500E+05	7.71155E+01	1.22900E+02	7.13331E-08
2.30000E+02	2.29970E+02	9.70000E+01	1.06027E+04	3.80821E+01	-1.05247E+05	1.25103E+02	1.51221E+02	7.41130E-08
2.30000E+02	2.29970E+02	9.80000E+01	1.06436E+04	5.26347E+01	-1.05380E+05	9.55041E+01	1.51030E+02	7.32126E-08
2.30000E+02	2.29970E+02	9.90000E+01	1.07434E+04	7.38482E+01	-1.05476E+05	4.37283E+01	1.50892E+02	7.70166E-08
2.30000E+02	2.29970E+02	1.00000E+02	1.07057E+04	4.87349E+01	-1.08185E+05	8.31567E+01	1.47113E+02	6.99164E-08
2.30000E+02	2.29970E+02	1.01000E+02	1.07346E+04	1.22574E+02	-1.08594E+05	3.91969E+01	1.46560E+02	6.97161E-08
2.30000E+02	2.29970E+02	1.02000E+02	1.08479E+04	1.27390E+02	-1.08916E+05	1.38568E+02	1.46126E+02	7.34706E-08
2.30000E+02	2.29969E+02	1.03000E+02	1.07309E+04	8.73549E+01	-1.09912E+05	6.38216E+01	1.44802E+02	7.08304E-08
2.30000E+02	2.29970E+02	1.04000E+02	1.07747E+04	6.84162E+01	-1.07630E+05	1.55728E+02	1.47872E+02	7.23434E-08
